,TRAN DATE,PAYSLIP,CHEQUE,AMOUNT
661,2018-03-08,5395.0,409662.0,3468.0
662,2018-03-08,5395.0,17942.0,6511.0
663,2018-03-08,5395.0,8086.0,11902.0
664,2018-03-08,5395.0,190258.0,12457.0
665,2018-03-08,5395.0,857890.0,12717.0
666,2018-03-08,5395.0,24.0,13580.0
667,2018-03-08,5395.0,25.0,14152.0
668,2018-03-08,5395.0,714726.0,16672.0
669,2018-03-08,5395.0,377070.0,19216.0
670,2018-03-08,5395.0,409663.0,35578.0
671,2018-03-08,5396.0,7808.0,42754.0
672,2018-03-08,5396.0,714727.0,1244.0
673,2018-03-08,5396.0,40267.0,1571.0
674,2018-03-08,5396.0,4667.0,2545.0
675,2018-03-08,5396.0,914918.0,6035.0
676,2018-03-08,5396.0,7034.0,6125.0
677,2018-03-08,5396.0,38837.0,6664.0
678,2018-03-08,5396.0,27226.0,8019.0
679,2018-03-08,5396.0,17708.0,8439.0
680,2018-03-08,5396.0,42176.0,10375.0
681,2018-03-08,5396.0,291729.0,29764.0
682,2018-03-08,5396.0,357821.0,30501.0
683,2018-03-08,5396.0,659067.0,35431.0
684,2018-03-08,5397.0,12583.0,104019.0
685,2018-03-08,5397.0,61.0,1454.0
686,2018-03-08,5397.0,62.0,3109.0
687,2018-03-08,5397.0,357388.0,3300.0
688,2018-03-08,5397.0,901385.0,5974.0
689,2018-03-08,5397.0,872877.0,6215.0
690,2018-03-08,5397.0,872876.0,6371.0
691,2018-03-08,5397.0,104880.0,10757.0
692,2018-03-08,5397.0,259782.0,12625.0
693,2018-03-08,5397.0,5.0,13679.0
694,2018-03-08,5397.0,901386.0,14237.0
695,2018-03-08,5488.0,451817.0,18891.0
696,2018-03-09,5417.0,105729.0,842.0
697,2018-03-09,5417.0,35285.0,1646.0
698,2018-03-09,5417.0,102419.0,2450.0
699,2018-03-09,5417.0,895576.0,15248.0
700,2018-03-09,5417.0,43887.0,21997.0
701,2018-03-09,5417.0,18922.0,26552.0
702,2018-03-09,5417.0,327703.0,27081.0
703,2018-03-09,5418.0,895575.0,39816.0
704,2018-03-09,5418.0,82303.0,3424.0
705,2018-03-09,5418.0,4847.0,5450.0
706,2018-03-09,5418.0,303764.0,5984.0
707,2018-03-09,5418.0,638300.0,6371.0
708,2018-03-09,5418.0,965155.0,6674.0
709,2018-03-09,5418.0,386310.0,7979.0
710,2018-03-09,5418.0,638299.0,13362.0
711,2018-03-09,5418.0,11.0,14070.0
712,2018-03-09,5418.0,5.0,20505.0
713,2018-03-09,5418.0,277381.0,21418.0
714,2018-03-09,5418.0,973255.0,24020.0
715,2018-03-09,5418.0,608385.0,48941.0
716,2018-03-09,5419.0,625788.0,509000.0
717,2018-03-09,5419.0,779081.0,459.0
718,2018-03-09,5419.0,185064.0,1605.0
719,2018-03-09,5419.0,28488.0,2024.0
720,2018-03-09,5419.0,28487.0,3277.0
721,2018-03-09,5419.0,536043.0,7322.0
722,2018-03-09,5419.0,533555.0,8806.0
723,2018-03-09,5419.0,29.0,16925.0
724,2018-03-09,5419.0,6215.0,36552.0
725,2018-03-09,5419.0,5247.0,55995.0
726,2018-03-09,5420.0,13535.0,57623.0
727,2018-03-09,5420.0,771543.0,2406.0
728,2018-03-09,5420.0,39609.0,5302.0
729,2018-03-09,5420.0,580292.0,6682.0
730,2018-03-09,5420.0,74196.0,7188.0
731,2018-03-09,5420.0,502646.0,9050.0
732,2018-03-09,5420.0,38608.0,10984.0
733,2018-03-09,5420.0,768166.0,19875.0
734,2018-03-09,5420.0,693011.0,21512.0
735,2018-03-09,5420.0,216326.0,24660.0
736,2018-03-09,5420.0,693012.0,28372.0
737,2018-03-09,5420.0,39608.0,31449.0
738,2018-03-09,5421.0,331557.0,41933.0
739,2018-03-09,5421.0,401409.0,1650.0
740,2018-03-09,5421.0,306805.0,6269.0
741,2018-03-09,5421.0,401410.0,9960.0
742,2018-03-09,5421.0,771541.0,12381.0
743,2018-03-09,5421.0,771542.0,13409.0
744,2018-03-09,5421.0,798684.0,18614.0
745,2018-03-09,5421.0,618879.0,19987.0
746,2018-03-09,5421.0,176966.0,31243.0
747,2018-03-09,5421.0,401412.0,42906.0
748,2018-03-09,5421.0,176967.0,46640.0
749,2018-03-09,5421.0,383647.0,53894.0
750,2018-03-09,5422.0,637.0,80374.0
751,2018-03-09,5422.0,857759.0,1377.0
752,2018-03-09,5422.0,474339.0,1431.0
753,2018-03-09,5422.0,775972.0,3200.0
754,2018-03-09,5422.0,899824.0,6500.0
755,2018-03-09,5422.0,58811.0,7049.0
756,2018-03-09,5422.0,65386.0,9187.0
757,2018-03-09,5422.0,806434.0,9800.0
758,2018-03-09,5422.0,806433.0,9810.0
759,2018-03-09,5422.0,44743.0,10487.0
760,2018-03-09,5422.0,845466.0,11592.0
761,2018-03-09,5422.0,833315.0,12900.0
762,2018-03-09,5422.0,846101.0,13117.0
763,2018-03-09,5423.0,863329.0,132022.0
764,2018-03-09,5423.0,44742.0,2256.0
765,2018-03-09,5423.0,58810.0,2267.0
766,2018-03-09,5440.0,83855.0,45087.0
767,2018-03-10,5440.0,883908.0,1779.0
768,2018-03-10,5440.0,8821.0,4910.0
769,2018-03-10,5440.0,355884.0,5509.0
770,2018-03-10,5440.0,502907.0,7000.0
771,2018-03-10,5440.0,340938.0,8629.0
772,2018-03-10,5440.0,10115.0,9706.0
773,2018-03-10,5440.0,495365.0,12010.0
774,2018-03-10,5440.0,672413.0,12010.0
775,2018-03-10,5447.0,478400.0,26404.0
776,2018-03-12,5447.0,593762.0,4325.0
777,2018-03-12,5447.0,495663.0,4804.0
778,2018-03-12,5447.0,159814.0,6460.0
779,2018-03-12,5447.0,58663.0,10147.0
780,2018-03-12,5447.0,860732.0,11744.0
781,2018-03-12,5449.0,744126.0,12010.0
782,2018-03-12,5449.0,1318.0,1686.0
783,2018-03-12,5449.0,295797.0,2258.0
784,2018-03-12,5449.0,53056.0,2749.0
785,2018-03-12,5449.0,602233.0,4661.0
786,2018-03-12,5449.0,8883.0,6850.0
787,2018-03-12,5449.0,1.0,6901.0
788,2018-03-12,5449.0,182345.0,7638.0
789,2018-03-12,5449.0,532841.0,8057.0
790,2018-03-12,5449.0,388601.0,8808.0
791,2018-03-12,5449.0,312.0,10927.0
792,2018-03-12,5449.0,127905.0,12867.0
793,2018-03-12,5449.0,532840.0,18094.0
794,2018-03-12,5450.0,636306.0,32783.0
795,2018-03-12,5450.0,335240.0,1684.0
796,2018-03-12,5450.0,5.0,3175.0
797,2018-03-12,5450.0,986862.0,3190.0
798,2018-03-12,5450.0,165122.0,4704.0
799,2018-03-12,5450.0,4.0,6326.0
800,2018-03-12,5450.0,62994.0,8500.0
801,2018-03-12,5450.0,108833.0,13584.0
802,2018-03-12,5450.0,75547.0,14715.0
803,2018-03-12,5450.0,159056.0,15165.0
804,2018-03-12,5450.0,948141.0,15365.0
805,2018-03-12,5450.0,622262.0,25908.0
806,2018-03-12,5450.0,188523.0,33041.0
807,2018-03-12,5451.0,8.0,38632.0
808,2018-03-12,5451.0,6.0,13215.0
809,2018-03-12,5451.0,52932.0,18163.0
810,2018-03-12,5452.0,31.0,25000.0
811,2018-03-12,5452.0,300198.0,719.0
812,2018-03-12,5452.0,58219.0,1638.0
813,2018-03-12,5452.0,11315.0,3002.0
814,2018-03-12,5452.0,735805.0,3268.0
815,2018-03-12,5452.0,7751.0,4341.0
816,2018-03-12,5452.0,698869.0,4608.0
817,2018-03-12,5452.0,140.0,5057.0
818,2018-03-12,5452.0,951674.0,6065.0
819,2018-03-12,5452.0,177690.0,12142.0
820,2018-03-12,5452.0,244523.0,16400.0
821,2018-03-12,5452.0,500941.0,18245.0
822,2018-03-12,5452.0,698870.0,19710.0
823,2018-03-12,5453.0,76489.0,23408.0
824,2018-03-12,5453.0,882.0,2650.0
825,2018-03-12,5453.0,711746.0,9036.0
826,2018-03-12,5453.0,43562.0,11710.0
827,2018-03-12,5453.0,781276.0,12007.0
828,2018-03-12,5453.0,881.0,12010.0
829,2018-03-12,5453.0,781273.0,12010.0
830,2018-03-12,5453.0,6311.0,13487.0
831,2018-03-12,5453.0,371040.0,18420.0
832,2018-03-12,5453.0,155474.0,18886.0
833,2018-03-12,5453.0,151979.0,23898.0
834,2018-03-12,5453.0,349527.0,24161.0
835,2018-03-12,5453.0,349362.0,33732.0
836,2018-03-12,5454.0,9324.0,54270.0
837,2018-03-12,5454.0,139039.0,2773.0
838,2018-03-12,5454.0,139037.0,3626.0
839,2018-03-12,5454.0,120366.0,6053.0
840,2018-03-12,5454.0,472270.0,7227.0
841,2018-03-12,5454.0,1677.0,9123.0
842,2018-03-12,5454.0,20898.0,10758.0
843,2018-03-12,5454.0,2716.0,21368.0
844,2018-03-12,5454.0,16839.0,27424.0
845,2018-03-12,5454.0,86747.0,30864.0
846,2018-03-12,5454.0,472271.0,32043.0
847,2018-03-12,5454.0,560476.0,32237.0
848,2018-03-12,5455.0,882060.0,38768.0
849,2018-03-12,5456.0,139034.0,3330.0
850,2018-03-12,5457.0,489716.0,1531.0
851,2018-03-12,5457.0,74918.0,2643.0
852,2018-03-12,5459.0,5222227.0,56015.0
853,2018-03-12,5459.0,182813.0,3634.0
854,2018-03-12,5459.0,269022.0,5176.0
855,2018-03-12,5459.0,8.0,6699.0
856,2018-03-12,5459.0,529472.0,6972.0
857,2018-03-12,5459.0,277194.0,9276.0
858,2018-03-12,5459.0,719969.0,15139.0
859,2018-03-12,5459.0,57182.0,20344.0
860,2018-03-12,5459.0,667153.0,24695.0
861,2018-03-12,5459.0,989652.0,29992.0
862,2018-03-12,5459.0,137183.0,41435.0
863,2018-03-12,5459.0,157423.0,43335.0
864,2018-03-12,5343.0,136683.0,48395.0
865,2018-03-06,5391.0,17447.0,3513.0
866,2018-03-08,5391.0,245701.0,3840.0
867,2018-03-08,5435.0,245702.0,5326.0
868,2018-03-10,5448.0,304527.0,6125.0
869,2018-03-12,5343.0,154642.0,6830.0
870,2018-03-06,5354.0,17448.0,12209.0
871,2018-03-06,5382.0,903398.0,12432.0
872,2018-03-07,5352.0,75612.0,14011.0
873,2018-03-06,5346.0,193663.0,16509.0
874,2018-03-06,5354.0,78457.0,24020.0
875,2018-03-06,5347.0,35937.0,26144.0
876,2018-03-06,5344.0,17449.0,26483.0
877,2018-03-06,5390.0,12206.0,33806.0
878,2018-03-08,5347.0,17546.0,60506.0
879,2018-03-06,5460.0,17450.0,66175.0
880,2018-03-12,5460.0,18.0,3192.0
881,2018-03-12,5460.0,23.0,2225.0
882,2018-03-12,5460.0,15103.0,6936.0
883,2018-03-12,5460.0,222172.0,6766.0
884,2018-03-12,5460.0,259305.0,5579.0
885,2018-03-12,5436.0,607323.0,419.0
886,2018-03-10,5436.0,11490.0,1631.0
887,2018-03-10,5436.0,273337.0,1991.0
888,2018-03-10,5436.0,541404.0,3977.0
889,2018-03-10,5436.0,411528.0,6005.0
890,2018-03-10,5436.0,43379.0,6140.0
891,2018-03-10,5436.0,439108.0,17200.0
892,2018-03-10,5436.0,777927.0,21262.0
893,2018-03-10,5436.0,593215.0,30025.0
894,2018-03-10,5436.0,136682.0,39772.0
895,2018-03-10,5436.0,136684.0,40141.0
896,2018-03-10,5436.0,751827.0,47335.0
897,2018-03-10,5436.0,751826.0,51939.0
898,2018-03-10,5437.0,802618.0,114845.0
899,2018-03-10,5437.0,207540.0,2491.0
900,2018-03-10,5437.0,5965.0,3002.0
901,2018-03-10,5437.0,933054.0,3205.0
902,2018-03-10,5437.0,217618.0,6480.0
903,2018-03-10,5437.0,184628.0,8088.0
904,2018-03-10,5437.0,386418.0,9501.0
905,2018-03-10,5437.0,411527.0,12010.0
906,2018-03-10,5437.0,907409.0,13474.0
907,2018-03-10,5437.0,907408.0,17202.0
908,2018-03-10,5437.0,454660.0,19500.0
909,2018-03-10,5437.0,5964.0,20903.0
910,2018-03-10,5437.0,291664.0,25445.0
911,2018-03-10,5438.0,5963.0,26998.0
912,2018-03-10,5438.0,881261.0,1463.0
913,2018-03-10,5438.0,20893.0,6618.0
914,2018-03-10,5438.0,881260.0,15000.0
915,2018-03-10,5439.0,48727.0,20587.0
916,2018-03-10,5439.0,687646.0,3668.0
917,2018-03-10,5439.0,106.0,11104.0
918,2018-03-10,5440.0,573247.0,14675.0
919,2018-03-10,5456.0,695318.0,19057.0
920,2018-03-12,5456.0,18.0,743.0
921,2018-03-12,5456.0,208321.0,1621.0
922,2018-03-12,5456.0,17.0,2304.0
923,2018-03-12,5456.0,391752.0,2724.0
924,2018-03-12,5456.0,444948.0,3181.0
925,2018-03-12,5456.0,630731.0,5975.0
926,2018-03-12,5456.0,57245.0,7934.0
927,2018-03-12,5456.0,827035.0,10100.0
928,2018-03-12,5456.0,14147.0,10842.0
929,2018-03-12,5456.0,332664.0,13241.0
930,2018-03-12,5456.0,47332.0,19026.0
931,2018-03-12,5457.0,461549.0,19344.0
932,2018-03-12,5458.0,391120.0,1531.0
933,2018-03-12,5458.0,856705.0,27663.0
934,2018-03-12,5458.0,17822.0,57731.0
935,2018-03-12,5458.0,154699.0,60051.0
936,2018-03-12,5458.0,338972.0,2051.0
937,2018-03-12,5458.0,25582.0,2326.0
938,2018-03-12,5458.0,397935.0,2798.0
939,2018-03-12,5458.0,458274.0,5024.0
940,2018-03-12,5458.0,130860.0,7300.0
941,2018-03-12,5458.0,105547.0,7998.0
942,2018-03-12,5458.0,716033.0,8204.0
943,2018-03-12,5458.0,60652.0,15785.0
944,2018-03-12,5458.0,919757.0,19614.0
945,2018-03-12,5512.0,470659.0,21233.0
946,2018-03-13,5477.0,464913.0,2426.0
947,2018-03-13,5477.0,3212.0,4157.0
948,2018-03-13,5477.0,839098.0,1814.0
949,2018-03-13,5477.0,839097.0,4728.0
950,2018-03-13,5477.0,473470.0,5432.0
951,2018-03-13,5477.0,19932.0,6044.0
952,2018-03-13,5477.0,557287.0,6350.0
953,2018-03-13,5477.0,200780.0,16971.0
954,2018-03-13,5477.0,215575.0,17776.0
955,2018-03-13,5477.0,495561.0,20490.0
956,2018-03-13,5477.0,132450.0,55417.0
957,2018-03-13,5477.0,373048.0,72020.0
958,2018-03-13,5480.0,402122.0,130148.0
959,2018-03-13,5480.0,719244.0,3483.0
960,2018-03-13,5478.0,43250.0,18972.0
961,2018-03-13,5478.0,601706.0,4721.0
962,2018-03-13,5482.0,910126.0,15489.0
963,2018-03-13,5482.0,836728.0,2399.0
964,2018-03-13,5482.0,42958.0,3901.0
965,2018-03-13,5482.0,9.0,4345.0
966,2018-03-13,5482.0,843586.0,8410.0
967,2018-03-13,5482.0,248707.0,14298.0
968,2018-03-13,5482.0,111.0,15976.0
969,2018-03-13,5482.0,1.0,30088.0
970,2018-03-13,5482.0,430105.0,53487.0
971,2018-03-13,5482.0,30768.0,58096.0
972,2018-03-13,5482.0,166308.0,61175.0
973,2018-03-13,5482.0,166309.0,62961.0
974,2018-03-13,5484.0,214466.0,81430.0
975,2018-03-13,5484.0,11770.0,2557.0
976,2018-03-13,5484.0,11771.0,3224.0
977,2018-03-13,5484.0,11773.0,3344.0
978,2018-03-13,5484.0,11772.0,3388.0
979,2018-03-13,5484.0,11774.0,3843.0
980,2018-03-13,5485.0,210354.0,65400.0
981,2018-03-13,5485.0,105638.0,1208.0
982,2018-03-13,5485.0,48902.0,3040.0
983,2018-03-13,5485.0,35.0,5410.0
984,2018-03-13,5485.0,28102.0,6608.0
985,2018-03-13,5485.0,307054.0,9626.0
986,2018-03-13,5485.0,6350.0,11888.0
987,2018-03-13,5485.0,61002.0,15484.0
988,2018-03-13,5485.0,574394.0,17125.0
989,2018-03-13,5485.0,23215.0,20261.0
990,2018-03-13,5485.0,623987.0,27958.0
991,2018-03-13,5485.0,670979.0,27993.0
992,2018-03-13,5485.0,42804.0,31092.0
993,2018-03-13,5487.0,9.0,32485.0
994,2018-03-13,5487.0,8605.0,133.0
995,2018-03-13,5487.0,4716.0,243.0
996,2018-03-13,5487.0,3371.0,979.0
997,2018-03-13,5487.0,30796.0,1074.0
998,2018-03-13,5487.0,28823.0,3798.0
999,2018-03-13,5487.0,898431.0,9095.0
1000,2018-03-13,5487.0,500785.0,9339.0
1001,2018-03-13,5487.0,819171.0,28248.0
1002,2018-03-13,5543.0,1256666.0,59376.0
1003,2018-03-09,5486.0,40213.0,304750.0
1004,2018-03-09,5423.0,126236.0,4076.0
1005,2018-03-09,5447.0,138441.0,9000.0
1006,2018-03-12,5505.0,174009.0,5553.0
1007,2018-03-14,4576.0,211495.0,21619.0
1008,2018-03-13,5480.0,516308.0,4098.0
1009,2018-03-13,5480.0,136595.0,1612.0
1010,2018-03-13,5480.0,882200.0,3397.3
1011,2018-03-13,5480.0,7347835.0,4894.0
1012,2018-03-13,5480.0,136594.0,7571.0
1013,2018-03-13,5480.0,424354.0,9411.0
1014,2018-03-13,5480.0,752711.0,16252.0
1015,2018-03-13,5480.0,269623.0,19832.0
1016,2018-03-13,5480.0,43249.0,24176.0
1017,2018-03-13,5480.0,668776.0,24510.0
1018,2018-03-13,5480.0,924329.0,29109.0
1019,2018-03-13,5481.0,757803.0,54274.0
1020,2018-03-13,5481.0,578410.0,669.0
1021,2018-03-13,5481.0,452092.0,5088.0
1022,2018-03-13,5481.0,9.0,5180.0
1023,2018-03-13,5481.0,556263.0,5602.0
1024,2018-03-13,5481.0,489114.0,8458.0
1025,2018-03-13,5481.0,277998.0,10394.0
1026,2018-03-13,5481.0,325685.0,12123.0
1027,2018-03-13,5481.0,220170.0,12521.0
1028,2018-03-13,5481.0,2153.0,13076.0
1029,2018-03-13,5481.0,881224.0,13693.0
1030,2018-03-13,5481.0,650659.0,19080.0
1031,2018-03-13,5481.0,8064.0,23047.0
1032,2018-03-13,5482.0,903560.0,54619.0
1033,2018-03-13,5483.0,271132.0,3500.0
1034,2018-03-13,5483.0,139033.0,1445.0
1035,2018-03-13,5483.0,139038.0,3042.0
1036,2018-03-13,5483.0,60444.0,7017.0
1037,2018-03-13,5483.0,11777.0,12231.0
1038,2018-03-13,5483.0,964918.0,14427.0
1039,2018-03-13,5483.0,69989.0,25239.0
1040,2018-03-13,5483.0,11061.0,27677.0
1041,2018-03-13,5483.0,630346.0,38599.0
1042,2018-03-13,5483.0,11778.0,39813.0
1043,2018-03-13,5483.0,417696.0,44575.0
1044,2018-03-13,5483.0,403450.0,44610.0
1045,2018-03-13,5486.0,346313.0,62592.0
1046,2018-03-13,5486.0,211637.0,652.0
1047,2018-03-13,5486.0,162993.0,2412.0
1048,2018-03-13,5486.0,17977.0,3137.0
1049,2018-03-13,5486.0,757209.0,6071.0
1050,2018-03-13,5486.0,600107.0,7206.0
1051,2018-03-13,5486.0,727413.0,7984.0
1052,2018-03-13,5486.0,5.0,9608.0
1053,2018-03-13,5486.0,643813.0,10655.0
1054,2018-03-13,5486.0,595550.0,45260.0
1055,2018-03-13,5486.0,595549.0,50421.0
1056,2018-03-13,5486.0,584891.0,55438.0
1057,2018-03-13,5501.0,584892.0,76160.0
1058,2018-03-14,5501.0,607325.0,4753.0
1059,2018-03-14,5501.0,39092.0,4830.0
1060,2018-03-14,5501.0,821915.0,9794.0
1061,2018-03-14,5501.0,819383.0,12214.0
1062,2018-03-14,5502.0,913248.0,29156.0
1063,2018-03-14,5503.0,218088.0,44610.0
1064,2018-03-14,5503.0,392082.0,2450.0
1065,2018-03-14,5503.0,670866.0,3872.0
1066,2018-03-14,5503.0,29044.0,6474.0
1067,2018-03-14,5503.0,473474.0,6694.0
1068,2018-03-14,5503.0,473475.0,6694.0
1069,2018-03-14,5503.0,45110.0,9141.0
1070,2018-03-14,5503.0,138391.0,12440.0
1071,2018-03-14,5503.0,108660.0,15195.0
1072,2018-03-14,5503.0,79744.0,16249.0
1073,2018-03-14,5503.0,296424.0,17982.0
1074,2018-03-14,5503.0,15.0,31956.0
1075,2018-03-14,5503.0,123.0,36563.0
1076,2018-03-14,5504.0,466291.0,45102.0
1077,2018-03-14,5504.0,489106.0,1295.0
1078,2018-03-14,5504.0,489107.0,1299.0
1079,2018-03-14,5504.0,735804.0,1621.0
1080,2018-03-14,5504.0,164800.0,4989.0
1081,2018-03-14,5504.0,355692.0,8297.0
1082,2018-03-14,5504.0,18152.0,10000.0
1083,2018-03-14,5504.0,188743.0,10232.0
1084,2018-03-14,5504.0,884201.0,10404.0
1085,2018-03-14,5504.0,281299.0,16738.0
1086,2018-03-14,5504.0,72721.0,16870.0
1087,2018-03-14,5504.0,10013.0,22240.0
1088,2018-03-14,5506.0,781632.0,27326.0
1089,2018-03-14,5507.0,744350.0,6065.0
1090,2018-03-14,5507.0,677023.0,836.0
1091,2018-03-14,5507.0,599726.0,1021.0
1092,2018-03-14,5507.0,677019.0,1644.0
1093,2018-03-14,5507.0,134669.0,3156.0
1094,2018-03-14,5507.0,244880.0,3325.0
1095,2018-03-14,5507.0,92142.0,3360.0
1096,2018-03-14,5507.0,677021.0,6215.0
1097,2018-03-14,5507.0,859676.0,6577.0
1098,2018-03-14,5507.0,630378.0,6695.0
1099,2018-03-14,5507.0,617081.0,7119.0
1100,2018-03-14,5507.0,510161.0,10879.0
1101,2018-03-14,5507.0,24741.0,11480.0
1102,2018-03-14,5508.0,53282.0,12010.0
1103,2018-03-14,5508.0,412754.0,3186.0
1104,2018-03-14,5508.0,866474.0,6070.0
1105,2018-03-14,5508.0,106468.0,7549.0
1106,2018-03-14,5508.0,372631.0,9608.0
1107,2018-03-14,5508.0,474447.0,11119.0
1108,2018-03-14,5508.0,348.0,16360.0
1109,2018-03-14,5508.0,39986.0,18371.0
1110,2018-03-14,5508.0,350.0,34400.0
1111,2018-03-14,5508.0,351.0,44872.0
1112,2018-03-14,5509.0,152444.0,50028.0
1113,2018-03-14,5509.0,817331.0,1238.0
1114,2018-03-14,5509.0,813766.0,3032.0
1115,2018-03-14,5509.0,253678.0,3435.0
1116,2018-03-14,5509.0,108654.0,4355.0
1117,2018-03-14,5509.0,181162.0,6420.0
1118,2018-03-14,5509.0,25823.0,9827.0
1119,2018-03-14,5509.0,758271.0,12712.0
1120,2018-03-14,5509.0,296153.0,17196.0
1121,2018-03-14,5509.0,678115.0,18907.0
1122,2018-03-14,5509.0,328716.0,34461.0
1123,2018-03-14,5510.0,7807.0,42754.0
1124,2018-03-14,5510.0,396544.0,2530.0
1125,2018-03-14,5510.0,470609.0,2853.0
1126,2018-03-14,5510.0,988494.0,2894.0
1127,2018-03-14,5510.0,152795.0,3062.0
1128,2018-03-14,5510.0,27813.0,4196.0
1129,2018-03-14,5510.0,47061.0,5047.0
1130,2018-03-14,5510.0,470610.0,5047.0
1131,2018-03-14,5510.0,29928.0,5240.0
1132,2018-03-14,5510.0,55100.0,6115.0
1133,2018-03-14,5510.0,630610.0,8214.0
1134,2018-03-14,5510.0,391135.0,35000.0
1135,2018-03-14,5511.0,867616.0,40624.0
1136,2018-03-14,5511.0,831001.0,39186.0
1137,2018-03-14,5511.0,511931.0,45982.0
1138,2018-03-14,5511.0,3.0,110855.0
1139,2018-03-14,5531.0,7052854.0,110877.0
1140,2018-03-15,5533.0,142967.0,8439.0
1141,2018-03-15,5533.0,792987.0,10000.0
1142,2018-03-15,5533.0,44744.0,13228.0
1143,2018-03-15,5536.0,334814.0,1531.0
1144,2018-03-15,5536.0,544415.0,3002.0
1145,2018-03-15,5536.0,4643.0,5000.0
1146,2018-03-15,5537.0,25.0,2426.0
1147,2018-03-15,5537.0,1795.0,10412.0
1148,2018-03-15,5538.0,252377.0,2545.0
1149,2018-03-15,5538.0,31289.0,10000.0
1150,2018-03-15,5539.0,58.0,6005.0
1151,2018-03-15,5539.0,53463.0,6005.0
1152,2018-03-15,5539.0,325063.0,6005.0
1153,2018-03-15,5539.0,20488.0,6708.0
1154,2018-03-15,5542.0,622263.0,10000.0
1155,2018-03-15,5542.0,3413.0,20000.0
1156,2018-03-16,5551.0,622586.0,6664.0
1157,2018-03-16,5551.0,80959.0,10000.0
1158,2018-03-16,5551.0,529224.0,15000.0
1159,2018-03-16,5552.0,757427.0,27424.0
1160,2018-03-16,5555.0,306806.0,4027.0
1161,2018-03-16,5555.0,761009.0,10000.0
1162,2018-03-16,5557.0,61588.0,12010.0
1163,2018-03-16,5557.0,529112.0,13679.0
1164,2018-03-17,5585.0,135672.0,4804.0
1165,2018-03-17,5587.0,732161.0,10487.0
1166,2018-03-17,5591.0,4600.0,1837.0
1167,2018-03-17,5591.0,4734.0,5000.0
1168,2018-03-17,5591.0,16441.0,6005.0
1169,2018-03-19,5623.0,839994.0,1531.0
1170,2018-03-19,5623.0,561231.0,6005.0
1171,2018-03-19,5624.0,586193.0,2700.0
1172,2018-03-19,5626.0,99321.0,2426.0
1173,2018-03-19,5626.0,243432.0,3109.0
1174,2018-03-19,5627.0,397263.0,1295.0
1175,2018-03-19,5627.0,397262.0,7000.0
1176,2018-03-19,5627.0,191050.0,12010.0
1177,2018-03-19,5627.0,363884.0,12010.0
1178,2018-03-19,5631.0,161906.0,30025.0
1179,2018-03-19,5632.0,803809.0,30325.0
1180,2018-03-19,5633.0,446327.0,3335.0
1181,2018-03-19,5633.0,8290.0,12010.0
1182,2018-03-19,5634.0,847009.0,9187.0
1183,2018-03-19,5634.0,128441.0,6005.0
1184,2018-03-20,5650.0,670155.0,19500.0
1185,2018-03-20,5651.0,952057.0,24020.0
1186,2018-03-20,5654.0,932543.0,8269.0
1187,2018-03-20,5654.0,9321.0,9608.0
1188,2018-03-20,5654.0,11219.0,1516.0
1189,2018-03-20,5655.0,733339.0,6005.0
1190,2018-03-20,5656.0,14.0,3062.0
1191,2018-03-20,5657.0,43252.0,243.0
1192,2018-03-21,5676.0,257588.0,3181.0
1193,2018-03-21,5677.0,60937.0,12867.0
1194,2018-03-21,5678.0,9324.0,12010.0
1195,2018-03-21,5683.0,19032018.0,6053.0
1196,2018-03-21,5684.0,117.0,6125.0
1197,2018-03-21,5684.0,5889.0,1531.0
1198,2018-03-21,5685.0,383.0,24020.0
1199,2018-03-21,5685.0,267012.0,13487.0
1200,2018-03-21,5685.0,485561.0,12010.0
1201,2018-03-21,5685.0,741506.0,12130.0
